quality,bits,intra_parts,skip_parts,inter_16x16_parts,inter_4x4_parts,inter_other_parts,non_zero_pixels,frame_width,frame_height,movement_level,mean,sub_mean_1,sub_mean_2,sub_mean_3,sub_mean_4,var_sub_blocks,sobel_h,sobel_v,variance,block_movement_h,block_movement_v,var_movement_h,var_movement_v,cost_1,cost_2,relevant
27,30,2,2,0,0,0,24,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,558.000000,570.000000,1
27,252,0,0,0,0,8,33,1920,1080,5451355,1.881836,2.242188,3.011719,0.937500,1.335938,0.649066,4.580078,4.937500,5.840529,4.937500,7.562500,29.183594,58.746094,32473.000000,31885.000000,0
27,54,0,2,2,0,0,0,1920,1080,5451355,0.462891,0.570312,0.718750,0.000000,0.562500,0.075298,1.434570,1.778320,1.572842,2.625000,5.500000,11.734375,50.500000,4337.000000,4255.000000,1
27,164,0,0,2,3,6,20,1920,1080,5451355,1.175781,2.039062,0.585938,0.843750,1.234375,0.301712,4.388672,4.085938,5.799179,3.625000,7.734375,13.421875,56.195068,14667.000000,14531.000000,1
27,252,0,0,2,6,4,39,1920,1080,5451355,3.433594,4.566406,1.613281,1.281250,6.273438,4.323524,10.326172,10.126953,22.640121,3.062500,6.750000,11.121094,51.750000,10357.000000,11881.000000,1
27,66,0,0,3,0,2,0,1920,1080,5451355,2.203125,1.062500,3.113281,2.031250,2.605469,0.580208,7.691406,7.570312,13.556396,3.250000,8.625000,9.062500,58.109375,13214.000000,14273.000000,1
27,43,0,1,3,0,0,0,1920,1080,5451355,4.345703,5.398438,4.414062,1.316406,6.253906,3.482700,14.414062,14.828125,36.679317,2.000000,7.125000,7.250000,96.609375,8615.000000,8425.000000,1
27,29,0,2,1,0,2,0,1920,1080,5451355,0.740234,0.000000,1.125000,,0.718750,0.209637,3.318359,3.181641,3.705959,2.187500,4.625000,10.527344,47.109375,8982.000000,10339.000000,1
27,172,0,2,1,0,2,19,1920,1080,5451355,2.046875,2.617188,1.789062,,3.156250,0.911041,6.924805,6.684570,10.019287,2.250000,3.750000,15.562500,42.437500,8139.000000,10167.000000,1
27,12,0,3,1,0,0,0,1920,1080,5451355,0.987305,0.000000,0.000000,,2.945312,1.445903,2.932617,2.831055,5.422690,1.000000,1.750000,7.000000,21.437500,12031.000000,19620.000000,1
27,27,0,3,0,0,2,0,1920,1080,5451355,2.612305,2.894531,1.937500,,3.023438,0.176097,7.336914,8.438477,13.174888,1.562500,2.062500,17.371094,30.058594,8832.000000,9088.000000,1
27,97,0,1,2,0,2,5,1920,1080,5451355,3.480469,3.742188,4.320312,2.503906,3.355469,0.435783,11.187500,8.931641,16.302353,7.625000,8.125000,49.984375,51.609375,6418.000000,15693.000000,1
27,22,0,1,3,0,0,0,1920,1080,5451355,4.845703,0.843750,6.031250,5.292969,7.214844,5.808506,12.786133,13.034180,42.657833,4.750000,5.500000,38.187500,50.750000,20378.000000,29600.000000,1
27,292,16,0,2,3,4,35,1920,1080,5451355,1.340820,0.000000,3.925781,1.437500,0.000000,2.571742,3.547852,4.254883,8.095756,6.031250,5.093750,93.311523,55.459961,6411.000000,7201.000000,1
27,542,0,0,2,3,8,60,1920,1080,5451355,0.868164,0.000000,1.046875,1.171875,1.253906,0.256671,3.228516,3.005859,3.694533,8.875000,7.406250,113.015625,108.366211,6747.000000,6944.000000,1
27,243,0,0,1,6,6,25,1920,1080,5451355,0.281250,0.000000,0.562500,0.562500,0.000000,0.079102,0.611328,1.283203,0.889648,10.468750,4.875000,141.999023,34.734375,23006.000000,26618.000000,1
27,273,0,0,2,3,5,31,1920,1080,5451355,0.962891,0.531250,1.320312,1.281250,0.718750,0.118755,2.486328,3.898438,5.223232,9.187500,5.843750,143.839844,47.944336,14096.000000,13852.000000,1
27,32,1,2,0,0,2,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.000000,3.125000,7623.000000,72.859375,446.000000,162.000000,0
27,213,32,0,2,0,0,17,1920,1080,5451355,1.576172,2.546875,1.265625,1.492188,1.000000,0.344433,3.116211,4.075195,4.798885,60.500000,0.875000,10980.750000,2.359375,799.000000,586.000000,1
27,456,16,0,0,3,12,57,1920,1080,5451355,1.410156,2.656250,2.984375,0.000000,0.000000,2.001999,1.678711,4.059570,3.823959,37.265625,2.210938,5133.867188,19.822693,21398.000000,21176.000000,1
27,131,0,0,3,0,2,3,1920,1080,5451355,1.867188,0.726562,0.734375,4.304688,1.703125,2.138153,5.008789,5.756836,9.244080,7.250000,9.187500,42.312500,76.277344,17313.000000,19609.000000,1
27,95,0,1,1,6,4,9,1920,1080,5451355,1.719727,5.035156,0.500000,0.562500,0.781250,3.674930,4.791992,5.299805,11.080626,3.562500,4.218750,29.246094,39.295898,6772.000000,7016.000000,0
27,87,16,3,0,0,0,12,1920,1080,5451355,4.086914,3.542969,3.437500,1.652344,7.714844,4.951655,12.679688,12.898438,39.393814,0.000000,0.000000,0.000000,0.000000,1933.000000,1773.000000,0
27,554,0,1,1,0,12,76,1920,1080,5451355,1.530273,1.125000,1.710938,0.718750,2.566406,0.482257,3.651367,5.444336,5.395568,10.000000,4.046875,558.093750,43.638428,1807.000000,2520.000000,1
27,167,32,0,2,0,0,26,1920,1080,5451355,0.500000,0.000000,0.500000,1.000000,0.500000,0.125000,0.369141,0.375000,0.375000,18.625000,6.250000,1043.734375,117.187500,759.000000,628.000000,1
27,301,0,0,1,9,6,37,1920,1080,5451355,1.618164,3.296875,1.398438,0.000000,1.777344,1.377536,4.745117,5.485352,20.712601,6.250000,8.218750,34.812500,50.389648,13243.000000,15050.000000,1
27,331,0,0,2,3,8,43,1920,1080,5451355,0.382812,1.531250,0.000000,0.000000,0.000000,0.439636,2.079102,1.598633,4.117126,4.968750,7.718750,27.592773,69.795898,4534.000000,4975.000000,1
27,3,0,4,0,0,0,0,1920,1080,5451355,1.679688,2.304688,0.000000,3.898438,0.515625,2.372467,3.991211,4.180664,8.385681,0.000000,0.000000,0.000000,0.000000,13075.000000,12652.000000,1
27,356,0,1,1,12,5,56,1920,1080,5451355,3.515625,9.070312,0.000000,4.992188,0.000000,14.438507,11.359375,8.541016,77.915771,4.390625,3.484375,94.175537,40.281006,11742.000000,14950.000000,1
27,14,0,3,1,0,0,0,1920,1080,5451355,0.185547,0.742188,0.000000,0.000000,0.000000,0.103283,0.932617,1.229492,1.420650,0.750000,1.750000,3.937500,21.437500,10186.000000,10253.000000,1
27,56,0,2,0,3,5,0,1920,1080,5451355,0.244141,0.976562,0.000000,0.000000,0.000000,0.178814,0.716797,0.832031,1.432583,3.281250,4.625000,23.889648,40.984375,5270.000000,6128.000000,1
27,5,0,4,0,0,0,0,1920,1080,5451355,0.066406,0.265625,0.000000,0.000000,0.000000,0.013229,0.327148,0.487305,0.460434,0.000000,0.000000,0.000000,0.000000,7270.000000,7536.000000,1
27,201,0,1,1,0,4,23,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205078,0.062500,0.000000,4.125000,4.937500,29.859375,40.683594,12991.000000,10425.000000,1
27,328,0,0,1,6,9,44,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136719,0.019531,0.000000,11.859375,7.562500,286.527100,91.214844,13977.000000,16172.000000,1
27,195,0,1,0,0,6,20,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173828,0.039062,0.000000,9.312500,7.187500,141.714844,52.277344,22698.000000,25400.000000,0
27,137,0,0,4,0,0,14,1920,1080,5451355,0.128906,0.000000,0.515625,0.000000,0.000000,0.049850,0.485352,0.604492,0.495102,5.875000,9.250000,20.859375,54.187500,8898.000000,8809.000000,1
27,33,0,2,2,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.250000,3.500000,15.187500,36.750000,9308.000000,9743.000000,1
27,34,0,3,0,0,4,0,1920,1080,5451355,0.843750,0.710938,0.000000,0.000000,2.664062,1.188751,2.576172,2.767578,4.719727,1.156250,1.687500,9.381836,19.964844,10305.000000,14516.000000,1
27,3,0,4,0,0,0,0,1920,1080,5451355,2.333008,0.000000,8.238281,0.000000,1.093750,11.823466,9.201172,9.646484,77.522896,0.000000,0.000000,0.000000,0.000000,8963.000000,10325.000000,1
27,74,0,1,3,0,0,0,1920,1080,5451355,1.395508,1.281250,1.820312,1.597656,0.882812,0.124309,3.881836,7.043945,16.239082,4.625000,7.250000,35.734375,95.187500,5852.000000,7637.000000,1
27,62,0,2,1,6,2,2,1920,1080,5451355,1.540039,0.000000,0.562500,2.335938,3.261719,1.731235,3.743164,4.526367,4.861678,2.656250,2.625000,30.600586,29.859375,8370.000000,11009.000000,1
27,104,16,0,2,0,2,8,1920,1080,5451355,0.125000,0.500000,0.000000,0.000000,0.000000,0.046875,0.154297,0.224609,0.109375,70.125000,3.875000,14701.359375,49.734375,682.000000,716.000000,0
27,4,0,4,0,0,0,0,1920,1080,5451355,0.167969,0.671875,0.000000,0.000000,0.000000,0.084641,0.613281,0.855469,0.686630,0.000000,0.000000,0.000000,0.000000,393.000000,321.000000,0
27,4,0,4,0,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011719,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,582.000000,371.000000,0
27,63,16,3,0,0,0,5,1920,1080,5451355,1.298828,0.718750,0.000000,0.500000,3.976562,2.457958,3.843750,4.117188,8.869686,0.000000,0.000000,0.000000,0.000000,370.000000,220.000000,1
27,902,64,0,0,0,0,138,1920,1080,5451355,1.639648,1.703125,3.238281,1.125000,0.492188,1.035296,5.278320,6.702148,9.689483,0.000000,0.000000,0.000000,0.000000,17978.000000,19004.000000,1
27,5,0,4,0,0,0,0,1920,1080,5451355,0.302734,0.695312,0.000000,0.000000,0.515625,0.095684,1.316406,1.226562,1.379055,0.000000,0.000000,0.000000,0.000000,11787.000000,9010.000000,1
27,60,0,0,4,0,0,0,1920,1080,5451355,0.322266,1.007812,0.281250,0.000000,0.000000,0.169842,1.262695,1.541992,2.341457,8.375000,8.375000,44.984375,42.984375,5732.000000,6450.000000,0
27,244,0,0,2,3,5,34,1920,1080,5451355,0.386719,0.000000,1.546875,0.000000,0.000000,0.448654,0.885742,1.053711,2.819199,13.062500,4.875000,436.496094,27.796875,1172.000000,2208.000000,1
27,261,32,1,0,0,2,31,1920,1080,5451355,3.441406,1.234375,6.792969,2.132812,3.605469,4.460823,10.955078,11.914062,39.799301,6.750000,7.562500,285.312500,538.371094,5595.000000,5840.000000,1
27,39,0,1,3,0,0,0,1920,1080,5451355,0.250000,0.000000,1.000000,0.000000,0.000000,0.187500,0.503906,0.447266,0.437500,47.125000,5.125000,3703.609375,92.859375,3269.000000,3092.000000,0
27,12,1,3,0,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.000000,192.000000,1
27,167,49,0,0,0,0,36,1920,1080,5451355,1.174805,0.718750,0.000000,0.843750,3.136719,1.386714,3.354492,3.575195,5.573936,0.000000,0.000000,0.000000,0.000000,7698.000000,7169.000000,0
27,246,0,0,1,6,12,24,1920,1080,5451355,1.072266,0.949219,2.792969,0.000000,0.546875,1.100437,3.198242,3.922852,5.846340,5.609375,4.875000,68.550537,39.609375,10527.000000,14654.000000,1
27,135,0,1,2,6,4,17,1920,1080,5451355,1.326172,0.515625,1.218750,1.882812,1.687500,0.277233,5.966797,5.669922,10.473690,3.031250,3.656250,25.249023,34.163086,3897.000000,4223.000000,1
27,27,0,3,1,0,0,3,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875000,1.625000,5.359375,18.484375,11812.000000,12644.000000,1
27,253,0,0,3,0,2,36,1920,1080,5451355,2.044922,2.625000,2.804688,2.398438,0.351562,0.976543,7.855469,7.546875,23.042904,8.562500,7.437500,75.496094,44.121094,5722.000000,5842.000000,1
27,34,0,2,2,0,0,3,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048828,0.269531,0.000000,1.750000,3.250000,9.187500,31.687500,3575.000000,3357.000000,0
27,40,0,1,1,0,4,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115234,0.105469,0.000000,4.000000,5.062500,28.250000,43.183594,2460.000000,2429.000000,0
27,12,0,3,1,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,2.250000,3.937500,35.437500,4407.000000,4661.000000,1
27,45,0,1,3,0,0,0,1920,1080,5451355,0.993164,0.777344,0.000000,0.000000,3.195312,1.717196,5.789062,5.789062,46.416946,4.000000,5.625000,27.750000,54.484375,4727.000000,4747.000000,0
27,41,0,3,0,9,1,2,1920,1080,5451355,2.556641,2.429688,1.777344,3.906250,2.113281,0.660358,7.648438,7.263672,10.985073,0.437500,0.437500,5.933594,5.933594,1005.000000,1137.000000,1
27,12,0,3,1,0,0,0,1920,1080,5451355,1.255859,2.742188,2.281250,0.000000,0.000000,1.603741,3.309570,4.487305,6.934536,1.000000,1.500000,7.000000,15.750000,12966.000000,14258.000000,0
27,66,0,0,4,0,0,0,1920,1080,5451355,1.629883,1.890625,0.000000,4.066406,0.562500,2.450114,4.090820,4.571289,8.490943,4.750000,9.000000,13.937500,60.250000,7024.000000,6917.000000,1
27,73,0,1,2,9,2,0,1920,1080,5451355,0.226562,0.515625,0.000000,0.390625,0.000000,0.053284,0.887695,0.948242,1.143982,2.015625,4.578125,11.327881,65.806396,8843.000000,9048.000000,1
27,35,0,2,2,0,0,0,1920,1080,5451355,0.207031,0.265625,0.000000,0.562500,0.000000,0.053879,0.866211,0.502930,0.906357,2.000000,4.250000,12.250000,60.437500,10568.000000,12249.000000,1
27,52,0,2,0,0,4,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.375000,4.250000,16.984375,60.562500,5040.000000,5774.000000,1
27,62,0,2,1,0,2,7,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018555,0.065430,0.000000,2.625000,3.062500,20.734375,28.183594,7668.000000,7682.000000,1
27,32,0,1,2,0,2,0,1920,1080,5451355,0.378906,1.000000,0.000000,0.515625,0.000000,0.172897,1.587891,1.652344,2.098618,4.187500,4.562500,29.277344,34.746094,7532.000000,7683.000000,1
27,573,0,0,1,0,6,68,1920,1080,5451355,1.125000,1.000000,2.000000,1.000000,0.500000,0.296875,0.818359,0.410156,0.734375,78.062500,40.750000,18176.933594,4859.437500,7387.000000,7334.000000,1
27,2,0,4,0,0,0,0,1920,1080,5451355,0.324219,0.000000,0.648438,0.000000,0.648438,0.105118,1.355469,0.951172,1.871445,0.000000,0.000000,0.000000,0.000000,31677.000000,33191.000000,0
27,11,0,2,2,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.000000,5.000000,13068.000000,75.000000,1584.000000,2556.000000,0
27,2,0,4,0,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,349.000000,273.000000,0
27,16,0,2,2,0,0,0,1920,1080,5451355,0.522461,0.000000,0.000000,2.089844,0.000000,0.818896,1.922852,2.637695,5.935042,66.000000,7.750000,13068.000000,180.187500,599.000000,418.000000,1
27,1960,64,0,0,0,0,361,1920,1080,5451355,7.593750,12.921875,8.898438,5.960938,2.593750,14.439301,24.200195,22.866211,131.348633,0.000000,0.000000,0.000000,0.000000,7696.000000,8375.000000,1
27,1130,0,0,1,12,14,195,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133789,0.053711,0.000000,11.875000,5.437500,192.421875,41.902344,61153.000000,52825.000000,1
27,863,0,0,1,0,16,130,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153320,0.200195,0.000000,21.484375,8.234375,292.781006,40.116943,41310.000000,43544.000000,1
27,675,16,0,1,0,7,94,1920,1080,5451355,2.121094,0.562500,1.109375,3.250000,3.562500,1.701218,4.035156,8.263672,10.040024,12.765625,6.937500,252.023193,74.683594,35343.000000,40428.000000,1
27,79,0,2,2,0,0,4,1920,1080,5451355,2.457031,1.691406,1.109375,5.167969,1.859375,2.527184,4.742188,8.277344,12.222763,33.375000,4.500000,1114.484375,24.750000,50836.000000,55601.000000,0
27,3,0,4,0,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,535.000000,526.000000,1
27,82,34,0,0,0,0,26,1920,1080,5451355,1.667969,2.507812,1.601562,1.250000,1.312500,0.252701,2.653320,5.264648,5.143661,0.000000,0.000000,0.000000,0.000000,7067.000000,5615.000000,0
27,20,0,2,2,0,0,0,1920,1080,5451355,0.744141,0.562500,2.414062,0.000000,0.000000,0.982281,1.775391,2.111328,5.059536,2.125000,3.000000,13.609375,27.000000,9736.000000,11719.000000,1
27,53,0,1,3,0,0,2,1920,1080,5451355,0.718750,0.000000,1.687500,0.562500,0.625000,0.372070,2.594727,2.497070,3.221680,4.125000,4.500000,30.109375,33.750000,3748.000000,3994.000000,0
27,14,0,2,2,0,0,0,1920,1080,5451355,0.179688,0.000000,0.718750,0.000000,0.000000,0.096863,0.539062,0.658203,0.735291,1.750000,3.000000,9.187500,27.000000,7820.000000,7674.000000,1
27,149,0,2,2,0,0,27,1920,1080,5451355,1.627930,0.617188,0.687500,2.472656,2.734375,0.960948,4.230469,6.476562,11.194571,2.750000,3.250000,22.687500,31.687500,8191.000000,9296.000000,1
27,27,0,3,1,0,0,3,1920,1080,5451355,0.140625,0.562500,0.000000,0.000000,0.000000,0.059326,0.342773,1.061523,0.464600,0.875000,1.375000,5.359375,13.234375,4251.000000,5980.000000,1
27,32,0,0,4,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.375000,5.875000,31.484375,34.609375,5176.000000,5092.000000,1
27,36,0,1,2,0,2,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.937500,4.875000,11.433594,30.859375,10042.000000,11304.000000,1
27,60,0,1,2,6,3,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.515625,3.953125,15.437256,38.638428,7577.000000,7509.000000,1
27,60,0,1,2,0,2,0,1920,1080,5451355,0.322266,0.000000,0.000000,1.289062,0.000000,0.311565,0.845703,1.103516,1.157864,3.500000,5.750000,21.000000,47.437500,7510.000000,9476.000000,1
27,41,0,1,1,0,4,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119141,0.056641,0.000000,3.000000,4.250000,15.000000,30.187500,9151.000000,9908.000000,1
27,35,0,2,1,0,2,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.687500,12.000000,21.714844,8641.000000,8624.000000,1
27,44,0,1,2,0,2,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.750000,6.312500,17.687500,31.089844,7565.000000,7711.000000,0
27,14,0,2,2,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.250000,2.750000,15.187500,22.687500,6984.000000,7059.000000,0
27,19,0,1,3,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.625000,3.875000,21.984375,25.109375,7871.000000,7698.000000,1
27,12,0,3,1,0,0,0,1920,1080,5451355,0.258789,0.000000,1.035156,0.000000,0.000000,0.200915,0.809570,1.018555,1.619552,1.250000,1.250000,10.937500,10.937500,8129.000000,8451.000000,1
27,36,0,2,1,0,2,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.562500,2.750000,19.746094,22.687500,8801.000000,8998.000000,1
27,377,0,0,2,0,4,63,1920,1080,5451355,2.531250,1.593750,3.937500,0.000000,4.593750,3.379395,7.427734,7.517578,30.670898,13.500000,5.750000,192.875000,34.562500,8962.000000,9890.000000,1
27,144,0,0,0,3,10,9,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.500000,5.890625,200.843750,28.847412,13166.000000,14517.000000,1
27,138,16,1,2,0,0,12,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.500000,2.875000,14910.750000,24.859375,27355.000000,33646.000000,1
27,1228,32,0,1,6,4,213,1920,1080,5451355,10.166992,5.500000,16.195312,5.386719,13.585938,23.165413,26.922852,28.883789,145.930115,37.968750,1.406250,7785.405273,11.428711,1133.000000,848.000000,1
27,1459,16,0,1,6,5,286,1920,1080,5451355,4.013672,0.000000,4.015625,4.835938,7.203125,6.739574,14.094727,11.077148,91.695129,39.359375,4.484375,1270.417725,17.499756,60127.000000,56426.000000,1
27,941,0,0,0,0,17,163,1920,1080,5451355,4.410156,4.695312,5.011719,4.738281,3.195312,0.506676,14.043945,13.018555,43.659897,43.234375,5.203125,1200.741943,18.536865,42724.000000,49172.000000,1
27,1001,0,0,1,0,11,188,1920,1080,5451355,3.667969,0.515625,4.785156,3.234375,6.136719,4.367027,10.815430,12.540039,32.659286,47.656250,6.468750,985.319336,18.842773,25611.000000,25799.000000,1
27,191,0,2,1,0,2,27,1920,1080,5451355,0.281250,0.000000,0.000000,0.000000,1.125000,0.237305,0.916016,0.916016,1.639648,24.937500,3.125000,1036.683594,16.734375,35752.000000,34867.000000,1
27,35,1,1,2,0,0,8,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.125000,2.625000,2733.109375,22.234375,474.000000,285.000000,1
27,834,32,1,1,0,0,145,1920,1080,5451355,0.812500,0.500000,0.500000,0.500000,1.750000,0.292969,1.154297,2.376953,0.839844,47.125000,4.625000,15545.359375,149.734375,12753.000000,12947.000000,1
27,62,0,0,1,9,5,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.625000,4.468750,20.234375,29.186523,5159.000000,5399.000000,0
27,93,0,0,4,0,0,0,1920,1080,5451355,0.281250,0.562500,0.562500,0.000000,0.000000,0.079102,0.835938,1.074219,0.827148,8.750000,9.750000,15.937500,14.437500,4270.000000,4569.000000,1
27,36,0,2,2,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.375000,4.000000,6.234375,54.250000,5044.000000,6435.000000,1
27,56,0,2,1,0,2,3,1920,1080,5451355,1.306641,0.000000,0.000000,2.531250,2.695312,1.710674,0.733398,4.415039,3.693081,2.187500,2.812500,14.402344,23.777344,5918.000000,7021.000000,0
27,46,0,2,2,0,0,3,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090820,0.286133,0.000000,1.250000,3.875000,5.687500,50.109375,4609.000000,4526.000000,1
27,50,0,0,3,0,2,2,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.062500,5.750000,27.808594,33.437500,4696.000000,5205.000000,1
27,182,0,2,1,0,2,25,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.687500,3.187500,6.464844,22.402344,7258.000000,8684.000000,1
27,158,0,2,1,0,2,19,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017578,0.160156,0.000000,2.187500,4.562500,6.777344,26.871094,5362.000000,4996.000000,0
27,129,0,2,2,0,0,19,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,2.500000,6.750000,18.750000,6175.000000,6332.000000,1
27,19,0,3,1,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,1.250000,3.937500,10.937500,7765.000000,8412.000000,0
27,23,0,2,1,0,2,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.687500,2.500000,8.589844,18.750000,7788.000000,8036.000000,1
27,11,0,3,1,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875000,1.125000,5.359375,8.859375,8503.000000,10962.000000,1
27,35,0,1,2,0,2,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.687500,15.000000,22.714844,7660.000000,8264.000000,1
27,55,0,0,2,0,4,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.187500,4.937500,17.652344,24.433594,9011.000000,8940.000000,1
27,32,0,1,3,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,3.375000,20.500000,19.234375,8696.000000,12388.000000,1
27,29,0,2,2,0,0,0,1920,1080,5451355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025391,0.085938,0.000000,2.500000,2.250000,18.750000,15.187500,8103.000000,8805.000000,1
27,394,0,0,3,9,1,47,1920,1080,5451355,1.985352,2.343750,3.214844,1.125000,1.257812,0.727405,4.637695,6.081055,11.436309,17.281250,5.781250,271.264648,31.733398,12326.000000,12709.000000,1
27,207,0,1,1,0,4,32,1920,1080,5451355,1.171875,1.250000,0.476562,2.960938,0.000000,1.265900,3.764648,4.860352,10.982178,13.750000,3.500000,315.687500,20.500000,45365.000000,47505.000000,1
27,849,16,1,2,0,0,146,1920,1080,5451355,0.140625,0.000000,0.562500,0.000000,0.000000,0.059326,0.516602,0.465820,0.464600,25.625000,1.375000,3009.984375,10.734375,41968.000000,44993.000000,1
27,42,0,1,2,0,2,0,1920,1080,5451355,0.250000,0.000000,0.500000,0.000000,0.500000,0.062500,0.314453,0.126953,0.187500,99.625000,1.437500,16542.484375,6.246094,43613.000000,46254.000000,0
27,14,0,3,1,0,0,0,1920,1080,5451355,11.452148,11.554688,2.351562,14.593750,17.308594,31.749695,30.218750,27.771484,187.048492,0.125000,0.000000,0.109375,0.000000,580.000000,391.000000,1
27,1300,48,0,0,0,2,224,1920,1080,5451355,9.465820,9.148438,9.800781,7.890625,11.023438,1.280082,30.000000,24.734375,117.207817,24.062500,0.437500,2877.308594,1.496094,11117.000000,12985.000000,1
27,1093,16,0,0,0,6,163,1920,1080,5451355,4.155273,4.007812,4.492188,5.062500,3.058594,0.540256,14.335938,13.767578,31.578430,70.812500,2.500000,3410.152344,3.750000,33481.000000,35959.000000,1
27,647,0,1,0,6,10,104,1920,1080,5451355,4.921875,5.078125,5.726562,1.054688,7.828125,6.018341,19.467773,15.680664,80.675537,36.914062,1.812500,1935.906738,5.246094,30717.000000,33054.000000,1
